TagName,Protocol,IP,DataType,DbNumber,StartAddress,Length,Bit,MesName,MesDataType,LowerLimit,UpperLimit,IsChecked,IsUpload
Tighten the data[60].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1454,2,0,ResultOK60,NUMBER,0,999,FALSE,FALSE
Tighten the data[60].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1456,2,0,OrderNo60,NUMBER,0,999,FALSE,FALSE
Tighten the data[60].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1458,2,0,ProgramNo60,NUMBER,0,999,FALSE,FALSE
Tighten the data[60].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1460,4,0,TorqueResult60,NUMBER,0,999,TRUE,TRUE
Tighten the data[60].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1464,4,0,AngleResult60,NUMBER,0,999,TRUE,TRUE
Tighten the data[61].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1468,2,0,ResultOK61,NUMBER,0,999,FALSE,FALSE
Tighten the data[61].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1470,2,0,OrderNo61,NUMBER,0,999,FALSE,FALSE
Tighten the data[61].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1472,2,0,ProgramNo61,NUMBER,0,999,FALSE,FALSE
Tighten the data[61].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1474,4,0,TorqueResult61,NUMBER,0,999,TRUE,TRUE
Tighten the data[61].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1478,4,0,AngleResult61,NUMBER,0,999,TRUE,TRUE
Tighten the data[62].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1482,2,0,ResultOK62,NUMBER,0,999,FALSE,FALSE
Tighten the data[62].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1484,2,0,OrderNo62,NUMBER,0,999,FALSE,FALSE
Tighten the data[62].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1486,2,0,ProgramNo62,NUMBER,0,999,FALSE,FALSE
Tighten the data[62].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1488,4,0,TorqueResult62,NUMBER,0,999,TRUE,TRUE
Tighten the data[62].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1492,4,0,AngleResult62,NUMBER,0,999,TRUE,TRUE
Tighten the data[63].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1496,2,0,ResultOK63,NUMBER,0,999,FALSE,FALSE
Tighten the data[63].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1498,2,0,OrderNo63,NUMBER,0,999,FALSE,FALSE
Tighten the data[63].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1500,2,0,ProgramNo63,NUMBER,0,999,FALSE,FALSE
Tighten the data[63].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1502,4,0,TorqueResult63,NUMBER,0,999,TRUE,TRUE
Tighten the data[63].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1506,4,0,AngleResult63,NUMBER,0,999,TRUE,TRUE
Tighten the data[64].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1510,2,0,ResultOK64,NUMBER,0,999,FALSE,FALSE
Tighten the data[64].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1512,2,0,OrderNo64,NUMBER,0,999,FALSE,FALSE
Tighten the data[64].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1514,2,0,ProgramNo64,NUMBER,0,999,FALSE,FALSE
Tighten the data[64].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1516,4,0,TorqueResult64,NUMBER,0,999,TRUE,TRUE
Tighten the data[64].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1520,4,0,AngleResult64,NUMBER,0,999,TRUE,TRUE
Tighten the data[65].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1524,2,0,ResultOK65,NUMBER,0,999,FALSE,FALSE
Tighten the data[65].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1526,2,0,OrderNo65,NUMBER,0,999,FALSE,FALSE
Tighten the data[65].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1528,2,0,ProgramNo65,NUMBER,0,999,FALSE,FALSE
Tighten the data[65].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1530,4,0,TorqueResult65,NUMBER,0,999,TRUE,TRUE
Tighten the data[65].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1534,4,0,AngleResult65,NUMBER,0,999,TRUE,TRUE
Tighten the data[66].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1538,2,0,ResultOK66,NUMBER,0,999,FALSE,FALSE
Tighten the data[66].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1540,2,0,OrderNo66,NUMBER,0,999,FALSE,FALSE
Tighten the data[66].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1542,2,0,ProgramNo66,NUMBER,0,999,FALSE,FALSE
Tighten the data[66].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1544,4,0,TorqueResult66,NUMBER,0,999,TRUE,TRUE
Tighten the data[66].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1548,4,0,AngleResult66,NUMBER,0,999,TRUE,TRUE
Tighten the data[67].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1552,2,0,ResultOK67,NUMBER,0,999,FALSE,FALSE
Tighten the data[67].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1554,2,0,OrderNo67,NUMBER,0,999,FALSE,FALSE
Tighten the data[67].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1556,2,0,ProgramNo67,NUMBER,0,999,FALSE,FALSE
Tighten the data[67].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1558,4,0,TorqueResult67,NUMBER,0,999,TRUE,TRUE
Tighten the data[67].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1562,4,0,AngleResult67,NUMBER,0,999,TRUE,TRUE
Tighten the data[68].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1566,2,0,ResultOK68,NUMBER,0,999,FALSE,FALSE
Tighten the data[68].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1568,2,0,OrderNo68,NUMBER,0,999,FALSE,FALSE
Tighten the data[68].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1570,2,0,ProgramNo68,NUMBER,0,999,FALSE,FALSE
Tighten the data[68].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1572,4,0,TorqueResult68,NUMBER,0,999,TRUE,TRUE
Tighten the data[68].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1576,4,0,AngleResult68,NUMBER,0,999,TRUE,TRUE
Tighten the data[69].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1580,2,0,ResultOK69,NUMBER,0,999,FALSE,FALSE
Tighten the data[69].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1582,2,0,OrderNo69,NUMBER,0,999,FALSE,FALSE
Tighten the data[69].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1584,2,0,ProgramNo69,NUMBER,0,999,FALSE,FALSE
Tighten the data[69].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1586,4,0,TorqueResult69,NUMBER,0,999,TRUE,TRUE
Tighten the data[69].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1590,4,0,AngleResult69,NUMBER,0,999,TRUE,TRUE
Tighten the data[70].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1594,2,0,ResultOK70,NUMBER,0,999,FALSE,FALSE
Tighten the data[70].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1596,2,0,OrderNo70,NUMBER,0,999,FALSE,FALSE
Tighten the data[70].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1598,2,0,ProgramNo70,NUMBER,0,999,FALSE,FALSE
Tighten the data[70].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1600,4,0,TorqueResult70,NUMBER,0,999,TRUE,TRUE
Tighten the data[70].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1604,4,0,AngleResult70,NUMBER,0,999,TRUE,TRUE
Tighten the data[71].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1608,2,0,ResultOK71,NUMBER,0,999,FALSE,FALSE
Tighten the data[71].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1610,2,0,OrderNo71,NUMBER,0,999,FALSE,FALSE
Tighten the data[71].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1612,2,0,ProgramNo71,NUMBER,0,999,FALSE,FALSE
Tighten the data[71].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1614,4,0,TorqueResult71,NUMBER,0,999,TRUE,TRUE
Tighten the data[71].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1618,4,0,AngleResult71,NUMBER,0,999,TRUE,TRUE
Tighten the data[72].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1622,2,0,ResultOK72,NUMBER,0,999,FALSE,FALSE
Tighten the data[72].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1624,2,0,OrderNo72,NUMBER,0,999,FALSE,FALSE
Tighten the data[72].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1626,2,0,ProgramNo72,NUMBER,0,999,FALSE,FALSE
Tighten the data[72].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1628,4,0,TorqueResult72,NUMBER,0,999,TRUE,TRUE
Tighten the data[72].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1632,4,0,AngleResult72,NUMBER,0,999,TRUE,TRUE
Tighten the data[73].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1636,2,0,ResultOK73,NUMBER,0,999,FALSE,FALSE
Tighten the data[73].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1638,2,0,OrderNo73,NUMBER,0,999,FALSE,FALSE
Tighten the data[73].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1640,2,0,ProgramNo73,NUMBER,0,999,FALSE,FALSE
Tighten the data[73].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1642,4,0,TorqueResult73,NUMBER,0,999,TRUE,TRUE
Tighten the data[73].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1646,4,0,AngleResult73,NUMBER,0,999,TRUE,TRUE
Tighten the data[74].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1650,2,0,ResultOK74,NUMBER,0,999,FALSE,FALSE
Tighten the data[74].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1652,2,0,OrderNo74,NUMBER,0,999,FALSE,FALSE
Tighten the data[74].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1654,2,0,ProgramNo74,NUMBER,0,999,FALSE,FALSE
Tighten the data[74].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1656,4,0,TorqueResult74,NUMBER,0,999,TRUE,TRUE
Tighten the data[74].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1660,4,0,AngleResult74,NUMBER,0,999,TRUE,TRUE
Tighten the data[75].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1664,2,0,ResultOK75,NUMBER,0,999,FALSE,FALSE
Tighten the data[75].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1666,2,0,OrderNo75,NUMBER,0,999,FALSE,FALSE
Tighten the data[75].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1668,2,0,ProgramNo75,NUMBER,0,999,FALSE,FALSE
Tighten the data[75].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1670,4,0,TorqueResult75,NUMBER,0,999,TRUE,TRUE
Tighten the data[75].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1674,4,0,AngleResult75,NUMBER,0,999,TRUE,TRUE
Tighten the data[76].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1678,2,0,ResultOK76,NUMBER,0,999,FALSE,FALSE
Tighten the data[76].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1680,2,0,OrderNo76,NUMBER,0,999,FALSE,FALSE
Tighten the data[76].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1682,2,0,ProgramNo76,NUMBER,0,999,FALSE,FALSE
Tighten the data[76].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1684,4,0,TorqueResult76,NUMBER,0,999,TRUE,TRUE
Tighten the data[76].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1688,4,0,AngleResult76,NUMBER,0,999,TRUE,TRUE
Tighten the data[77].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1692,2,0,ResultOK77,NUMBER,0,999,FALSE,FALSE
Tighten the data[77].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1694,2,0,OrderNo77,NUMBER,0,999,FALSE,FALSE
Tighten the data[77].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1696,2,0,ProgramNo77,NUMBER,0,999,FALSE,FALSE
Tighten the data[77].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1698,4,0,TorqueResult77,NUMBER,0,999,TRUE,TRUE
Tighten the data[77].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1702,4,0,AngleResult77,NUMBER,0,999,TRUE,TRUE
Tighten the data[78].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1706,2,0,ResultOK78,NUMBER,0,999,FALSE,FALSE
Tighten the data[78].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1708,2,0,OrderNo78,NUMBER,0,999,FALSE,FALSE
Tighten the data[78].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1710,2,0,ProgramNo78,NUMBER,0,999,FALSE,FALSE
Tighten the data[78].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1712,4,0,TorqueResult78,NUMBER,0,999,TRUE,TRUE
Tighten the data[78].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1716,4,0,AngleResult78,NUMBER,0,999,TRUE,TRUE
Tighten the data[79].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1720,2,0,ResultOK79,NUMBER,0,999,FALSE,FALSE
Tighten the data[79].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1722,2,0,OrderNo79,NUMBER,0,999,FALSE,FALSE
Tighten the data[79].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1724,2,0,ProgramNo79,NUMBER,0,999,FALSE,FALSE
Tighten the data[79].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1726,4,0,TorqueResult79,NUMBER,0,999,TRUE,TRUE
Tighten the data[79].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1730,4,0,AngleResult79,NUMBER,0,999,TRUE,TRUE
Tighten the data[80].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1734,2,0,ResultOK80,NUMBER,0,999,FALSE,FALSE
Tighten the data[80].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1736,2,0,OrderNo80,NUMBER,0,999,FALSE,FALSE
Tighten the data[80].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1738,2,0,ProgramNo80,NUMBER,0,999,FALSE,FALSE
Tighten the data[80].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1740,4,0,TorqueResult80,NUMBER,0,999,TRUE,TRUE
Tighten the data[80].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1744,4,0,AngleResult80,NUMBER,0,999,TRUE,TRUE
Tighten the data[81].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1748,2,0,ResultOK81,NUMBER,0,999,FALSE,FALSE
Tighten the data[81].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1750,2,0,OrderNo81,NUMBER,0,999,FALSE,FALSE
Tighten the data[81].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1752,2,0,ProgramNo81,NUMBER,0,999,FALSE,FALSE
Tighten the data[81].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1754,4,0,TorqueResult81,NUMBER,0,999,TRUE,TRUE
Tighten the data[81].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1758,4,0,AngleResult81,NUMBER,0,999,TRUE,TRUE
Tighten the data[82].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1762,2,0,ResultOK82,NUMBER,0,999,FALSE,FALSE
Tighten the data[82].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1764,2,0,OrderNo82,NUMBER,0,999,FALSE,FALSE
Tighten the data[82].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1766,2,0,ProgramNo82,NUMBER,0,999,FALSE,FALSE
Tighten the data[82].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1768,4,0,TorqueResult82,NUMBER,0,999,TRUE,TRUE
Tighten the data[82].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1772,4,0,AngleResult82,NUMBER,0,999,TRUE,TRUE
Tighten the data[83].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1776,2,0,ResultOK83,NUMBER,0,999,FALSE,FALSE
Tighten the data[83].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1778,2,0,OrderNo83,NUMBER,0,999,FALSE,FALSE
Tighten the data[83].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1780,2,0,ProgramNo83,NUMBER,0,999,FALSE,FALSE
Tighten the data[83].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1782,4,0,TorqueResult83,NUMBER,0,999,TRUE,TRUE
Tighten the data[83].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1786,4,0,AngleResult83,NUMBER,0,999,TRUE,TRUE
Tighten the data[84].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1790,2,0,ResultOK84,NUMBER,0,999,FALSE,FALSE
Tighten the data[84].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1792,2,0,OrderNo84,NUMBER,0,999,FALSE,FALSE
Tighten the data[84].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1794,2,0,ProgramNo84,NUMBER,0,999,FALSE,FALSE
Tighten the data[84].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1796,4,0,TorqueResult84,NUMBER,0,999,TRUE,TRUE
Tighten the data[84].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1800,4,0,AngleResult84,NUMBER,0,999,TRUE,TRUE
Tighten the data[85].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1804,2,0,ResultOK85,NUMBER,0,999,FALSE,FALSE
Tighten the data[85].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1806,2,0,OrderNo85,NUMBER,0,999,FALSE,FALSE
Tighten the data[85].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1808,2,0,ProgramNo85,NUMBER,0,999,FALSE,FALSE
Tighten the data[85].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1810,4,0,TorqueResult85,NUMBER,0,999,TRUE,TRUE
Tighten the data[85].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1814,4,0,AngleResult85,NUMBER,0,999,TRUE,TRUE
Tighten the data[86].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1818,2,0,ResultOK86,NUMBER,0,999,FALSE,FALSE
Tighten the data[86].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1820,2,0,OrderNo86,NUMBER,0,999,FALSE,FALSE
Tighten the data[86].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1822,2,0,ProgramNo86,NUMBER,0,999,FALSE,FALSE
Tighten the data[86].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1824,4,0,TorqueResult86,NUMBER,0,999,TRUE,TRUE
Tighten the data[86].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1828,4,0,AngleResult86,NUMBER,0,999,TRUE,TRUE
Tighten the data[87].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1832,2,0,ResultOK87,NUMBER,0,999,FALSE,FALSE
Tighten the data[87].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1834,2,0,OrderNo87,NUMBER,0,999,FALSE,FALSE
Tighten the data[87].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1836,2,0,ProgramNo87,NUMBER,0,999,FALSE,FALSE
Tighten the data[87].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1838,4,0,TorqueResult87,NUMBER,0,999,TRUE,TRUE
Tighten the data[87].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1842,4,0,AngleResult87,NUMBER,0,999,TRUE,TRUE
Tighten the data[88].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1846,2,0,ResultOK88,NUMBER,0,999,FALSE,FALSE
Tighten the data[88].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1848,2,0,OrderNo88,NUMBER,0,999,FALSE,FALSE
Tighten the data[88].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1850,2,0,ProgramNo88,NUMBER,0,999,FALSE,FALSE
Tighten the data[88].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1852,4,0,TorqueResult88,NUMBER,0,999,TRUE,TRUE
Tighten the data[88].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1856,4,0,AngleResult88,NUMBER,0,999,TRUE,TRUE
Tighten the data[89].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1860,2,0,ResultOK89,NUMBER,0,999,FALSE,FALSE
Tighten the data[89].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1862,2,0,OrderNo89,NUMBER,0,999,FALSE,FALSE
Tighten the data[89].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1864,2,0,ProgramNo89,NUMBER,0,999,FALSE,FALSE
Tighten the data[89].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1866,4,0,TorqueResult89,NUMBER,0,999,TRUE,TRUE
Tighten the data[89].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1870,4,0,AngleResult89,NUMBER,0,999,TRUE,TRUE
Tighten the data[90].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1874,2,0,ResultOK90,NUMBER,0,999,FALSE,FALSE
Tighten the data[90].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1876,2,0,OrderNo90,NUMBER,0,999,FALSE,FALSE
Tighten the data[90].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1878,2,0,ProgramNo90,NUMBER,0,999,FALSE,FALSE
Tighten the data[90].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1880,4,0,TorqueResult90,NUMBER,0,999,TRUE,TRUE
Tighten the data[90].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1884,4,0,AngleResult90,NUMBER,0,999,TRUE,TRUE
Tighten the data[91].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1888,2,0,ResultOK91,NUMBER,0,999,FALSE,FALSE
Tighten the data[91].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1890,2,0,OrderNo91,NUMBER,0,999,FALSE,FALSE
Tighten the data[91].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1892,2,0,ProgramNo91,NUMBER,0,999,FALSE,FALSE
Tighten the data[91].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1894,4,0,TorqueResult91,NUMBER,0,999,TRUE,TRUE
Tighten the data[91].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1898,4,0,AngleResult91,NUMBER,0,999,TRUE,TRUE
Tighten the data[92].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1902,2,0,ResultOK92,NUMBER,0,999,FALSE,FALSE
Tighten the data[92].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1904,2,0,OrderNo92,NUMBER,0,999,FALSE,FALSE
Tighten the data[92].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1906,2,0,ProgramNo92,NUMBER,0,999,FALSE,FALSE
Tighten the data[92].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1908,4,0,TorqueResult92,NUMBER,0,999,TRUE,TRUE
Tighten the data[92].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1912,4,0,AngleResult92,NUMBER,0,999,TRUE,TRUE
Tighten the data[93].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1916,2,0,ResultOK93,NUMBER,0,999,FALSE,FALSE
Tighten the data[93].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1918,2,0,OrderNo93,NUMBER,0,999,FALSE,FALSE
Tighten the data[93].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1920,2,0,ProgramNo93,NUMBER,0,999,FALSE,FALSE
Tighten the data[93].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1922,4,0,TorqueResult93,NUMBER,0,999,TRUE,TRUE
Tighten the data[93].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1926,4,0,AngleResult93,NUMBER,0,999,TRUE,TRUE
Tighten the data[94].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1930,2,0,ResultOK94,NUMBER,0,999,FALSE,FALSE
Tighten the data[94].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1932,2,0,OrderNo94,NUMBER,0,999,FALSE,FALSE
Tighten the data[94].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1934,2,0,ProgramNo94,NUMBER,0,999,FALSE,FALSE
Tighten the data[94].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1936,4,0,TorqueResult94,NUMBER,0,999,TRUE,TRUE
Tighten the data[94].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1940,4,0,AngleResult94,NUMBER,0,999,TRUE,TRUE
Tighten the data[95].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1944,2,0,ResultOK95,NUMBER,0,999,FALSE,FALSE
Tighten the data[95].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1946,2,0,OrderNo95,NUMBER,0,999,FALSE,FALSE
Tighten the data[95].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1948,2,0,ProgramNo95,NUMBER,0,999,FALSE,FALSE
Tighten the data[95].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1950,4,0,TorqueResult95,NUMBER,0,999,TRUE,TRUE
Tighten the data[95].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1954,4,0,AngleResult95,NUMBER,0,999,TRUE,TRUE
Tighten the data[96].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1958,2,0,ResultOK96,NUMBER,0,999,FALSE,FALSE
Tighten the data[96].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1960,2,0,OrderNo96,NUMBER,0,999,FALSE,FALSE
Tighten the data[96].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1962,2,0,ProgramNo96,NUMBER,0,999,FALSE,FALSE
Tighten the data[96].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1964,4,0,TorqueResult96,NUMBER,0,999,TRUE,TRUE
Tighten the data[96].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1968,4,0,AngleResult96,NUMBER,0,999,TRUE,TRUE
Tighten the data[97].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1972,2,0,ResultOK97,NUMBER,0,999,FALSE,FALSE
Tighten the data[97].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1974,2,0,OrderNo97,NUMBER,0,999,FALSE,FALSE
Tighten the data[97].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1976,2,0,ProgramNo97,NUMBER,0,999,FALSE,FALSE
Tighten the data[97].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1978,4,0,TorqueResult97,NUMBER,0,999,TRUE,TRUE
